model_id,category
5921e731-07e7-42be-9b2b-b7e7025de569,tv_stand
9439bfd4-9d1a-430a-9c5f-acc038e13823,ceiling_lamp
ad1fc8bc-27f1-499d-9a43-ef3c1fc53a3a,kids_bed
088a3089-2875-459f-b5d4-031f0323e559,wardrobe
c56b454e-5c55-4dcb-bccd-3c67357bc9ec,dressing_table
c5a7c8a3-61d3-4d03-9da7-0bf320879d7e,nightstand
401aa29f-6dbe-41f6-b91d-9c7bf5af9dd8,double_bed
c65033bc-8b5b-4608-b6f3-2c2853e8e670,dressing_table
8a737f44-4f63-4fcb-ab50-ea429b04deae,chair
9f6f8c41-b485-4201-96dd-5c44368d6bf5,nightstand
6e01d4b2-c436-4375-80c9-c6515b778fc1,double_bed
26ace8fa-1053-44d2-b080-f5754e4d1f6b,cabinet
51ef1baf-47f2-4be4-9186-fffff7d5f2a9,shelf
0033e020-460c-4990-a2d2-cfe223a2f5a0,children_cabinet
1b0269b1-902d-455d-8960-367009395233,cabinet
bcdd266c-ded7-47b0-962e-aba98f16afa5,shelf
25d25b90-1efe-4b21-918d-fa7a4b3844c9,wardrobe
1f44b15a-8c3d-409d-80f1-20dc77cb9778,double_bed
6121172c-95e6-4f95-b5e2-709369a26f8a,nightstand
dffd2ab5-466d-427d-b3ed-46d172dfa58c,shelf
1049ad25-2919-41ea-8e6e-d23555ca6d41,ceiling_lamp
540a839f-bac3-4686-85c1-56640109e8f1,wardrobe
5004e8f6-326e-4e46-8581-ad88f55c25b4,pendant_lamp
01ed86b1-ced4-4912-ad00-bc6f577b0d2f,ceiling_lamp
b4c62110-65cd-4ced-9329-0e7e6731cbf0,ceiling_lamp
b3d5c356-4f91-4d01-a8b6-f76b5c7c289a,bookshelf
3a3aade2-0ba0-4345-9c43-65e8fded45c2,nightstand
1064988b-1363-45f6-96c9-f429e47e510a,tv_stand
72e08436-c969-414b-ad6e-d3eba114220b,ceiling_lamp
7def288b-8f42-4e26-acde-9206f10b7011,stool
76820ac7-7003-438b-b449-77dafe208332,double_bed
022895dd-19c5-46ee-8de6-f2ba11b68c57,nightstand
dd5f5e5a-c20c-4214-b16d-749940738759,tv_stand
5b03414c-a131-4c05-9824-1322521f9c3a,pendant_lamp
311ff139-b90e-42cb-9ef6-bb95f6567ca7,wardrobe
00c0ed18-9131-41f1-976e-52a8be0a0a21,wardrobe
9a65c8d9-21a4-49a3-9852-d0c78bcd8ec0,tv_stand
36ddb62a-cab7-40cd-8299-253129271d07,ceiling_lamp
58ce0893-d787-4f80-807b-e0f96baca1ab,tv_stand
da2f4cae-4c21-4671-aaaf-2eb1f5424f16,pendant_lamp
12cdb4e6-4b67-4d54-aac9-a2813fcf0155,double_bed
e4b57600-7139-4529-b4dc-6bbb463309d3,nightstand
08cbdd45-a3d0-400d-b943-b742999bfe6e,wardrobe
b1833d8e-5de3-4f85-9eb6-42b4767c53af,pendant_lamp
449c28c5-9a78-4c1a-a56c-c01b129b7b1d,double_bed
fa9229b4-7d48-40f2-adef-ceccab8697f5,nightstand
4c8943cc-85a2-4bfb-a485-24bb37887b39,single_bed
978dc980-b198-472f-b04c-cdacf7d0e968,chair
65af4bae-9bdc-42aa-8128-63147895a6af,desk
e12245bf-0d10-4eee-87a0-ce75ea0ed8bb,bookshelf
35fb412d-a7a6-4797-b5f8-d081cf54fc2d,ceiling_lamp
026af98a-e9fb-436e-8a75-dd6c3e98b07f,dressing_table
4cd0fb8c-80b6-4a8d-a38f-dee8119461a1,chair
a2e681fa-e610-4f99-ae95-415d06220c8b,double_bed
48837580-2014-4595-ae78-e655724d88d9,dressing_table
64baf4f3-af6a-43ad-a2d9-2c6734d32bb2,pendant_lamp
1d6ad40a-6de1-41d1-bb0c-a4eb42063e88,desk
0b8fd0fd-4f20-4d3a-bf70-e20f52b13c12,chair
d7cd8bab-72ad-4d13-8753-a9780013210f,pendant_lamp
dfdf7878-6443-4611-b0b1-3ec086e6e56d,table
f07659e7-cb2e-4a07-9fbd-397b33b9360b,chair
0c6395de-94db-41bc-bb9e-390fb2fcd6db,bookshelf
3f341df8-c46e-4d07-8f3c-d3bb2daa6410,double_bed
14483243-3183-489c-bd6b-fe502cfe32cc,nightstand
5407bb09-6234-4026-86f1-da39bc57affe,wardrobe
2ec84a37-8444-4362-9369-c56451e4ae1a,wardrobe
b9db14f3-27a1-4325-b212-9bf82352d66c,nightstand
26ceb30c-01a5-448f-9714-85759b08abd4,bookshelf
ec54569c-c758-3d66-971b-e6f14a16c7e2,bookshelf
3c52cc2f-a786-438d-bea6-92cdafacefbc,double_bed
4a584aa5-909b-4193-b1ea-3a63f6eb4faf,bookshelf
4f6da8fa-e161-4292-8fba-e6f8b1c2e4dd,table
101563cd-8b31-4ae9-a715-d13f8f1938a0,cabinet
447091fc-d9b9-4d76-8586-e050501356ef,ceiling_lamp
006cb2b3-e9e3-34e3-9a0e-f93fa04f344b,table
ad0c247c-fc44-4c06-bbec-25a87c4bdefc,armchair
af69165c-eead-4290-821e-e532868d695a,nightstand
1d3db9f7-0a1b-487b-b6d3-a70db74e1349,chair
9a967b96-b40c-486a-ba68-e6183fd07575,double_bed
de2bbb3c-d07a-4384-86e2-e09a35484fde,wardrobe
7cbd1940-e203-4bb5-bb6f-d89ce943018e,dressing_table
57666a38-d501-4619-bfc8-09840a8d28d9,stool
9f409aed-6fb4-4b8d-9abf-fa22fe1a8533,ceiling_lamp
4da220f3-080c-4ed7-801e-12c264f90c6b,dressing_table
b74eca44-dbd8-4f28-a11a-ff514f86996c,dressing_chair
ab48c542-dfb3-4617-96de-478ba09d1e29,double_bed
98105891-1421-4f66-a513-0ac57aa3bf54,nightstand
1a2e9df7-e649-4f91-bed9-d0143f3b579a,pendant_lamp
56fc3480-9263-4260-9a29-72df39932e26,wardrobe
57bc4eec-bff8-48f7-b034-f9611a3cfa37,double_bed
91529269-ea9c-4809-9629-8e60a957b34e,nightstand
4b443401-cc13-4d2e-b7bb-2aeea7eabe04,cabinet
638408fa-2023-4cce-9dcf-a378e28312d9,chair
55f0601e-a5eb-41be-a096-5b60aee05622,tv_stand
92678333-6047-45ef-88e3-dacea1bb04a4,ceiling_lamp
4602591c-785f-408d-bae3-10bc6bae9e6b,wardrobe
de5d2f45-3cb5-4835-92e1-73e171558979,nightstand
73f747d5-d635-4d0b-a098-03ce859c54ce,single_bed
19e1a64d-a87f-4d82-8834-5c34b889a059,pendant_lamp
8c9c75e8-d0d1-4da2-aa99-bdba646ae63e,stool
3db8d396-f996-45ef-b4e0-95dd9ffdde2c,double_bed
24d58179-b687-4920-8652-a66745d787d7,nightstand
20256e43-e58d-42d6-8f21-0810936def36,pendant_lamp
4e90c984-635f-4e05-9695-cacae33724b9,coffee_table
4048fcf9-1937-4a23-af7d-6982626ec2f1,double_bed
f409f4f8-68c8-4a25-bcc7-d631f22066b2,nightstand
31f491b6-6968-4c6c-ac5c-306ba8a821ea,pendant_lamp
12c73c31-4b45-42c9-ab98-268efb9768af,wardrobe
cdb92528-cf52-4fdd-b3cd-1c368f7d9284,table
cedd4ac8-2347-4dc0-b391-772248e58ede,pendant_lamp
bf92a921-f72d-4399-82a3-b63a171f8a88,ceiling_lamp
b1cbab5c-316a-4fab-91ea-f75519686f75,nightstand
44e3d608-f46b-4dd6-a6bd-1841d11f3719,tv_stand
00063df5-b7d7-42af-a11c-ac8a690272fd,pendant_lamp
485394cb-8e71-4e46-b4c3-41d4366b7b19,double_bed
d14e06fc-0908-4ab4-9efb-675155fdbedd,nightstand
2bc40317-96e2-4832-bc95-e8b706d92ddc,pendant_lamp
c894d593-ad87-445a-b795-9a1a7e4294b3,pendant_lamp
710163bd-fdf3-4ca6-8b8f-1ebf70cc1d9c,ceiling_lamp
140689ca-0f1e-4b8d-bac4-3b679d3f6ba1,wardrobe
31792647-7bbc-4e20-b4a2-3ed97a4c87d1,stool
6fc09eec-2b2a-460d-ab3d-edde1f477712,pendant_lamp
69a9bf61-ab9d-492a-b621-524a37dc6986,wardrobe
9ec3b578-c1f6-46c3-8fc4-08aeb8749fac,dressing_table
0bfd4d0d-df44-4f44-b3ea-806e1db198fe,stool
63a7baaf-6c6e-4c64-92e8-9c0a35bbc968,wardrobe
f97e8bb6-e442-498e-97b6-fd43d6c2f5f7,bookshelf
d2717b6d-5894-4998-a7e2-fcb5b81f2d38,ceiling_lamp
fa6ceb17-c0ea-4cde-ae53-46ed84851db1,wardrobe
a2a8b471-48b3-4dd9-9ffd-dcf66d72dd58,nightstand
3a5ede7d-a24f-4a13-b44e-83914fb4c796,ceiling_lamp
9f62b75e-3c8b-4be2-87d3-84ea43e7c4e8,table
0444c7ff-18b8-4829-89c0-a4f8002184c9,wardrobe
647d9600-d011-409f-af3a-68afe22dd8cd,double_bed
9bebce2e-7159-4bf2-8b42-05e4b68cd2d6,nightstand
5a94927e-6e62-4ecf-b7d4-bb05a6e49881,desk
28b7ed8a-0382-4fe5-82fe-8fbfd34a9c08,pendant_lamp
62d9d1d4-4c79-4eb1-b141-b56014699487,wardrobe
0075c272-7659-4f43-89f5-8589d2036930,double_bed
4046df2a-6909-49a0-8ff0-b5661da39be0,nightstand
996ab5da-dd34-4635-a505-d230c5b08a52,ceiling_lamp
0e46f349-afe4-4970-ba3c-48ac7665d8f2,sofa
485fa040-ac8e-4396-a3d1-36de9eefef8f,dressing_table
7c29eef5-3651-40dd-a677-535bf5e7d6ea,double_bed
d2f22074-c90f-48a9-9114-8b748a110616,nightstand
6591a032-de6b-4f47-ad67-7ca28584e65e,wardrobe
c5aaf107-c8d0-4b01-b51d-9c2bddef8e2a,stool
8aa68338-d11b-4180-a15a-5313f5876ac0,pendant_lamp
bef42425-94cf-4583-9b0e-7d71e8137ca8,pendant_lamp
715dbb68-50b3-48ad-81b7-03177b7015a1,tv_stand
fc948a2c-b0e1-427a-992a-9eba96f5903e,pendant_lamp
593d94f0-4802-428c-9bd9-eb8b1f3776c5,double_bed
63312500-4559-4afb-ac52-53e06ca52b57,dressing_table
d52d512c-981e-48dc-a742-c93bfc57236f,chair
7d9ee706-7c45-4b22-a4d2-1b33c6ccd9e8,table
69e41e39-4b12-4ac1-a5d2-40c7e633aa9a,wardrobe
ebdd83c6-283b-4ff8-b2ba-0e83edd3ba9a,nightstand
4583b13d-357a-4464-b917-e77450aa09f4,ceiling_lamp
bbd7e529-c0ff-4fe7-93cc-ff5f4c35ac9f,double_bed
1b9d62ed-554b-4542-b225-265338db3514,table
852b7cd6-5f0c-4505-89b4-56db3ae7fa28,pendant_lamp
8c88bf88-c253-4a3e-b3a3-53d96a47e873,wardrobe
30bbd754-24dc-46f4-b093-c870660bf179,nightstand
137b2dda-9f69-4e1a-a576-ea00e62ed75e,double_bed
8eb2b743-9a0c-4dce-96f6-1662205836b8,chair
efee4898-cecb-4ed5-938f-239931c5886c,desk
20ae6ca9-6eb4-4f2c-9606-82c7ad1074b0,wardrobe
76c562ae-3ffe-4fc3-b02a-4a62b7f314da,pendant_lamp
521a7213-d5b0-4f44-9146-756505970501,desk
1e5cf667-e6d5-40ce-a579-7f4c1ca84b76,chair
645a27ec-5dc3-46d6-bbe6-be6d8cd53c85,kids_bed
28db412b-c62b-4c83-ae16-c0ce86d93491,children_cabinet
42aa16a7-4d7f-43c0-a163-825e10197c1c,wardrobe
2b0148ac-6174-4e59-a40f-935c0c98c2bf,double_bed
a90e39a3-2d68-47a5-b685-b28fe16bd6f6,pendant_lamp
3be200c7-6943-4f19-8b03-d2bede79449a,wardrobe
86b7eb6e-e2a3-4985-90c3-970a71db4fbe,pendant_lamp
10e65d7c-09a7-4192-b016-43aac97d139c,pendant_lamp
00ec4eee-6cb2-415b-ab42-23b92e077cb6,pendant_lamp
b6eed575-7905-41b5-bd6a-66c6a538f125,table
2b44bb02-b77f-490f-acbe-7fe4ecb7dcc1,double_bed
cb8ef374-1462-4eb5-ae5e-689da0abec7d,desk
50033605-c925-4572-a44d-db05a8b08f85,chair
68a8d4a1-713b-4cfe-a841-bded448a740f,desk
4b4beaa6-7138-47e3-b80a-6639c6cd0520,children_cabinet
0d826263-1fce-4f30-9031-7dfc250c7a6e,kids_bed
b3714b1c-2e82-4a1c-bbee-40dda6d32ab8,chair
b1dc7525-dccf-4dd5-b7b5-7f259ec832a4,armchair
1a6d3e5c-8fe3-44e5-a233-2582a556d414,kids_bed
7ed123e8-b232-4e10-8c0a-cdd67c8d47aa,children_cabinet
73dfcc36-ab85-45e8-9063-bc1c4bba7aac,ceiling_lamp
0883d358-904d-4e6b-9bac-66ad28c5621e,nightstand
1a9c2d94-d577-4246-9829-75e26ad1cfe3,wardrobe
2e1cb7d1-97d0-4e29-91ed-d8ac86655c68,double_bed
a4480408-4192-48a0-bff7-c3bc0efa25d8,ceiling_lamp
9dd83646-2a94-411b-bb32-d50e1acbbddf,nightstand
7bb8104c-3d57-4514-a0b1-a1a0fd209e9b,cabinet
27908d6a-1195-4538-98ac-1a072798e58e,pendant_lamp
82f392c4-3d5c-4559-a3ee-5c643500585e,wardrobe
e7defba1-6d30-415d-a374-a61af4e0b132,nightstand
c922708e-0db4-4ad3-a225-04a7a2a7500a,pendant_lamp
80ce3fc7-bb8e-414e-b39c-a638b76ba9de,tv_stand
3804111f-592c-4b84-aa3c-5e1f47ee4ff9,cabinet
98c8eeb5-c58b-4885-841c-dbc7bc89f187,stool
5654d23b-b5db-4746-bafb-fef701cdbe53,cabinet
4379f5d9-10e6-4a37-8195-b6ca38ee5dd9,pendant_lamp
97dc7e5b-68bc-4e1f-ac9b-b5de5e69819d,cabinet
7d4713d9-c632-4b6f-8c3d-cf1c7b16113d,pendant_lamp
dc491b13-cc1e-44af-90a2-5db342132f50,stool
ea0be776-bedd-48cc-b929-e1f79e4e847e,nightstand
b24e5a05-9b37-49c9-be80-866e18368a15,ceiling_lamp
6983d098-d395-4c4e-9fd5-8f7daac89b8a,pendant_lamp
ad930160-d122-4a7c-aaa3-c3e1b1892052,tv_stand
e1571151-263d-4e01-b760-50b292a243c3,pendant_lamp
43d6c37b-155a-47e6-bcf6-563735b35c84,wardrobe
6c7bf8e0-37a2-4661-a554-3af2b1e242d6,double_bed
8a61f12e-eb69-46ef-a427-b22216cc5aed,armchair
0efd05bd-7270-42ef-b4c3-8afd35eeff85,tv_stand
22635fd5-4e77-4fc4-bf0e-1cf06e4da859,wardrobe
1c0e5450-b180-4a7c-9aed-fd2b16ca1763,cabinet
62112f4d-fabd-4307-92bf-a0135b55d1f1,nightstand
e26c147c-e231-4351-96ac-d73eaeebf873,desk
b5c1677b-8398-4332-9e83-e85c789ee209,chair
5e0ce7b5-63d4-4d93-8728-fb075e3ff248,ceiling_lamp
1978275c-8e55-49e4-aa8e-ba0c4800d40b,cabinet
76975bca-bfa9-40a5-af8d-0ff2101ac652,single_bed
52c05357-cec5-4c75-ab77-7cf030cb64d3,cabinet
2755cd11-37b7-4dec-abd1-c6efa2dcd921,double_bed
02257385-803f-4d93-b4f6-156ae1c5b8fa,chair
48b6a0f4-8455-4c28-9144-2d90b08711b2,desk
8aa5e2ce-e86c-443a-85e6-56a3fd956b36,wardrobe
0e44b3e5-df80-458c-ac9c-c1381eaf010a,wardrobe
af600d41-7558-4ee4-bbe5-b86258e7e751,pendant_lamp
0a42986e-556c-4afa-9973-86f93de5fa76,nightstand
60b72399-743b-49b9-b31f-6b37e77d8f46,tv_stand
80229416-b3cd-4db0-83ee-61c6645a04cd,double_bed
53eaf7fe-a4f0-47b8-8e8d-8892794398bf,nightstand
79b5982a-1302-4080-9cab-306c8e3e337e,tv_stand
300c9220-a845-47b7-8050-207265fb44c5,cabinet
0479899c-c096-47c6-9a2b-25d49f1dcbc6,nightstand
f17561cd-0ed6-4bda-85ed-b2360990e04f,wardrobe
f08e6d50-fdb1-47db-a243-e05a308a3d92,double_bed
fe4e698c-0e01-4f32-9393-b28ee13ea005,nightstand
6e8a91c8-ce26-493d-87f4-df89ae7c3407,wardrobe
2e49bd3f-02c6-4010-95b9-a7e7375dd992,chair
68c8a024-dfb2-4afb-9744-c057bf9e09a9,table
229a9614-f7bd-4e78-ae14-5b36c827cf88,dressing_table
deef724e-97ff-4e08-bb11-b2ccd3c6f86a,nightstand
fc7315a5-d20f-45fe-8f8e-309f38ea44ac,wardrobe
5ce37013-bdca-48e7-99bc-7ea3dad0fcae,dressing_table
dfc72e00-60bf-4003-8841-b94d3eed5677,pendant_lamp
c2455922-3285-443f-886c-73a06874423d,pendant_lamp
6e4f9e97-8e87-42dd-b78c-2d630a3b445c,double_bed
ddef48db-000d-4614-94c4-67ce114bb0e9,nightstand
4d471e2d-7195-4646-8628-f9ce4e8448e4,ceiling_lamp
685df4a4-cd69-4f0b-82f5-675bd0738881,wardrobe
d55c9a2c-d5ec-4045-ae76-b3e1f69e770b,bookshelf
4914ae4b-67d4-4af4-bbfc-765ae88e14ae,chair
bfd12459-d957-4422-a455-a32a5c2e798a,nightstand
269b409e-c8bb-4737-8546-0a47ae202cf0,wardrobe
71eb55bb-b50f-436e-aba5-a25504574d49,double_bed
ee520469-b2d9-4552-b207-e674cd30a402,nightstand
05ddba2d-6a8a-47d0-a8fc-90ebf5df2871,wardrobe
d0681e95-d3a1-4461-8f6e-dff29ce7da47,dressing_table
a4f6e4ad-5bee-4817-babd-c3a1418478f4,ceiling_lamp
4da192f1-bd83-4705-9b64-d28b51914450,ceiling_lamp
00acb313-c507-4372-addf-508755c6e98b,double_bed
38f18f26-24d7-4108-b820-6eec943ac593,table
27c28ae1-d885-4018-81a3-f3c033cd8f47,double_bed
3664dd1d-7fd1-49b2-b5d4-8b9c613c1fcd,nightstand
f7a9e634-d3af-4d90-beb4-c97da4d82ee4,pendant_lamp
05e1a765-ab62-49c0-a40e-adf7ede590c4,double_bed
539cbbdd-4a2f-4405-a5f5-2011494583ac,tv_stand
b270023c-c898-43c1-b58d-967e1c5f2e70,nightstand
9c3fb391-b0b2-4df6-944a-d9e859de2d39,pendant_lamp
e4eca056-8cf3-48c3-ac4b-9901c53c0b9d,ceiling_lamp
1ef668a9-12e0-447b-9bbc-8ae484ba8c58,pendant_lamp
76d1b15e-667e-4b7a-b6dc-74bf7626350c,double_bed
09926e0a-8894-42f8-9662-58ff6a20a626,sofa
adc07286-349b-4ff6-8902-c57e9e6ca77d,ceiling_lamp
ad7a4df3-d162-4fc7-924d-b76f2014d184,tv_stand
dfa244cb-7980-40e5-82cc-c9e29a543802,ceiling_lamp
b63299fd-c11b-4a1d-8511-31cbfe11bcea,nightstand
6c097118-c8cf-475c-b918-189316a7fa3b,nightstand
ccb4b5a7-2e59-4e3f-a5be-8731ed2c9b98,ceiling_lamp
bf9c9441-6e59-4396-ac9c-8416807485ee,tv_stand
344c28f2-2354-4ef8-a706-74eafd4152cd,pendant_lamp
a474c86d-ab78-46c9-ae20-8693a48fb396,tv_stand
86205f15-d65f-4dd7-af0f-08b77a32097c,desk
7a9cdb6f-47f8-4f99-a661-fa793b2928bb,armchair
8021117c-9470-4ce4-b752-0b5b8a26d501,tv_stand
5f5746fc-1a91-416c-a7e5-5cd1c125fa46,cabinet
d0f797f9-0570-4daa-867a-c998beddfaae,pendant_lamp
37aaf01b-2a04-4c02-9b15-322c848877d0,table
3e1c35f5-c1f9-4dad-8cd1-1649e72f182e,chair
200c7ae6-a733-4ced-852c-dab54ab95c16,coffee_table
4a150921-6380-4fa4-a92c-3ff7991a3875,wardrobe
a32fbc3e-32e7-44a9-b947-306c42d3a34d,pendant_lamp
d3601408-ac22-4172-a551-8b003e579bee,table
0ac175bd-8a0f-4f81-87c8-aa2dc980bdb6,ceiling_lamp
0484c891-8b77-4ffc-9488-0fb020589d7c,nightstand
5a1642b0-2865-4705-83cb-a50901ac3b49,cabinet
8bfa48ae-42e9-4e5d-b151-e6acfe3cde0c,pendant_lamp
10be3edd-3cd5-4183-bd60-622b4fe379ef,nightstand
d2232ce3-668a-4511-826d-36d66dacc98c,pendant_lamp
52773855-35bf-486a-86e1-8da6f2b0f949,double_bed
e72c1b48-89c4-408f-831c-9a2ff6ffb291,nightstand
bd68e830-18a3-4b11-bab5-0065a5531d83,nightstand
3352fafe-b858-41e1-b720-00dc547ac106,ceiling_lamp
7412a2b4-7864-4666-a19e-25cf6e30cf82,shelf
a1cfe72e-bd14-408c-ad68-ef6c7ef2a7bb,pendant_lamp
55477b40-0b9a-4c5d-beed-289460b666cc,shelf
c0216c9b-cd78-46e1-87c9-3ab90ba3a6ec,pendant_lamp
990ec0bb-377d-40e3-9798-2dde29ab853e,nightstand
42936f41-3c98-48f4-80d7-f97fcc41d084,tv_stand
4b6de243-ba0f-4185-81ea-18d549bd2357,pendant_lamp
53f66291-0eb9-42c5-a01b-bb08b2bc7e4a,cabinet
10f62e71-6e6c-4d9e-821e-c1837305f10f,table
f75ac3f3-3393-40dd-b4c3-69c9275832d2,cabinet
70795ab4-6613-4f2d-9010-b5c2e660982c,armchair
28d3a35a-0ccd-42a8-9052-24322cd7b8ed,ceiling_lamp
cc361b2e-4f09-4e11-add8-ec7ada908060,chair
b338f1a0-d6a6-4786-b83b-7272ff085b85,ceiling_lamp
35cae47d-d625-484f-babe-7993f35148d8,cabinet
433123cb-172e-49ed-be20-24ca9159b0e4,double_bed
3ce3cc7d-fadd-45e5-8312-0915a357103c,nightstand
619a822d-dd10-49d2-8ede-94aaa700984c,double_bed
10821dd8-229a-480c-b6fd-68b4d7d20bc0,nightstand
d8be3f19-74ff-4495-82e7-a69a7f679678,ceiling_lamp
a2270562-ddf0-44c8-8e20-2351a22be3e6,ceiling_lamp
9670b9b7-8743-421e-9a11-7360bbd595c9,double_bed
64014cc4-287b-477b-94e5-30aefb92c8a6,nightstand
8270e7a4-5580-4994-b894-42821f5b7f87,wardrobe
de7594cf-da6b-4fdd-a201-603bb5df11c1,table
c6e3d7ea-725b-4449-babd-3bdaf15f52b0,pendant_lamp
af22d4a3-6e34-45d2-afef-c3e9f6838043,pendant_lamp
ca051e8c-0402-4400-b02e-6aa3fc6b89f9,cabinet
e46831f6-4411-4848-a6c0-4d05dad8a905,stool
b59850b2-7a94-45db-b8f5-629c069fe5fb,cabinet
f21eef99-e223-4ac7-95d0-8c9e1a19c712,cabinet
4b679027-5143-42b1-a331-8bac346207ec,pendant_lamp
0f95f670-3100-4cbd-85bd-e2d2167dd450,table
31c3c91c-7fce-4784-bbf6-15eb8279bfc6,wardrobe
b7868906-f9a9-4e0a-9ae9-d60e12f41afc,ceiling_lamp
591cab06-d6a9-4d83-b6dd-bf66ada3bd1d,wardrobe
3c35f189-830d-4f8e-bd79-743a487a1806,pendant_lamp
76ea1494-a5ad-46a8-ad29-fbde851b263e,double_bed
78ccd091-a276-44ad-b87f-ed984d24caba,wardrobe
553eb677-6660-4280-b1a1-d233dc9e4bcd,nightstand
00661c5b-bb1e-49ca-a5c2-480dbe12a344,nightstand
3336af2e-3b1f-4ac6-9f77-5531f7a4a761,chair
9e0dfc29-e55e-4db2-a58d-f91595be12db,pendant_lamp
20b95756-2099-4c80-b152-3e458f00de91,bookshelf
08011234-d5e0-4eb0-bd6b-bed34868ca89,tv_stand
5ef74c88-1042-4b3c-b8ae-8e7bdb0735a3,double_bed
bcfa634c-2693-494c-9b20-c3eeb42f6a8e,nightstand
36927868-054e-43b8-990d-50d8918cc357,coffee_table
5354b81e-2f1a-4930-b077-c449f3b32490,tv_stand
9806da70-b9e4-4a6d-93f8-e1b9198714bc,table
767fb808-cc4d-43ab-aadb-54a324570ecd,chair
100f8655-1af5-48b6-86bf-e8453a780abe,dressing_table
1f83cab1-6800-4c47-a6a2-2530b1c84dad,table
58c7887b-bf99-4978-aaf1-21bdc9295cbf,cabinet
caade42f-867c-4937-b11d-93d6b5f0f481,nightstand
bda4a699-2966-41f0-a12d-fe49a330eef4,ceiling_lamp
5a72093d-b9e5-4823-906b-331ced5e08d7,pendant_lamp
25291e3b-297c-429d-9afb-e3b026a0a8c6,cabinet
146cea9c-0e87-4c90-8526-e5f7e5340530,wardrobe
117a0036-5723-461d-8fff-fda45b0a4a23,tv_stand
7400940b-2129-43d9-ab09-74c3d83adc97,pendant_lamp
4be08e4f-77ec-4d01-83ba-68c002e24fff,wardrobe
4ad52267-7560-4dda-ae80-05468dbe8d41,table
410abca5-34c1-459d-81f3-4a36fe6d9d25,table
5fcf6263-4774-4123-950b-b1e68ccbb50d,cabinet
4d079123-d24f-41f0-822c-b2140ea44fac,desk
9fe45e19-303b-4d1b-992d-d26451eefee2,ceiling_lamp
43781675-a00c-427a-a7aa-255f4225e69c,double_bed
141b9d01-93b9-42ac-bc26-4fbb81c27799,wardrobe
193b4097-7917-40a0-99d1-ff43c94d92c2,nightstand
2f636488-0952-4ed4-b339-ebcb181aaff1,ceiling_lamp
1261c3e5-9d31-4474-abe5-da2c1668ef63,nightstand
078ff56c-acca-4bf5-9804-4ef17fee1d07,wardrobe
8fe8d1f6-4daa-451b-9db7-e2b7df2c36a3,dressing_chair
f8cf8ab1-7d50-4cd3-8120-0d130bc27d14,dressing_table
aaca783f-2512-48b5-bb9b-ae642c52f901,double_bed
c1a085ef-ff8f-45c2-b19e-1b472056a59c,dressing_table
768c0f66-5062-4bbc-9140-d8fbd2346c63,chair
05866acd-800e-4ec0-83b1-e0243a54bfe3,dressing_table
4efd1db2-3b39-49b3-a23a-96f791d981b0,chair
e47e357e-bb7a-4a28-ad69-e32f9313f0a5,children_cabinet
5c6edb70-b212-4579-abbb-04540151a0bc,table
06dfd96e-44c4-402b-896a-c895cd537929,kids_bed
ba97a2e9-12d3-4e3b-899e-d2ba3600401e,chair
11f4aa43-c1e0-47e9-b69b-55f052d1a317,wardrobe
0b618eb2-4a1c-43c4-bee7-205c5a6a08d0,tv_stand
c2d0bceb-84a6-4fcc-9d24-ef7e34a6666d,double_bed
91abd8fe-2686-4c18-ba2e-50579bdc2b3a,nightstand
f9d3218f-d816-4fa6-8859-612ab5c010f3,cabinet
abd45eac-f9c1-4244-be7c-9771da5b4e65,stool
7e6da177-e9cc-4631-a07b-40aef2265b16,ceiling_lamp
e1901a24-92a0-48c6-9d94-170924c21600,nightstand
8d599e4a-10f9-454a-a986-33ff6e35697f,table
fec2a457-251b-40ad-94b8-ee4760e78153,desk
21071e0d-8228-4651-99d1-6c503fe1ed2d,pendant_lamp
32c8023c-17e8-4148-9fbf-8bd0c49c0734,pendant_lamp
4d3da550-b2a6-417c-a1d6-7c6a4d145a39,children_cabinet
0f4e373c-4249-4140-bccb-7a058609932a,chair
7f77ac09-9e9f-4754-9ce0-72fcdc9b54fc,single_bed
ec2537ec-6180-4fb9-b3bc-2b34202e4ff0,shelf
3c1395dd-00a5-4953-979f-6ab2c0bc6fbe,pendant_lamp
4bf63403-5701-4d34-b5aa-07de863aad0e,cabinet
4b82d587-f110-41ab-a8cf-49e33db9bd37,tv_stand
47f34fa6-cd94-4fac-8a76-7ed660e7718b,table
c0d1a000-3445-435f-8db4-d701c8d4b762,pendant_lamp
6d865182-4747-470e-811e-de741b7d077b,dressing_table
147fb31a-fcf2-4b58-8c0a-6ff888abff04,chair
5e15b4b1-3160-4c80-bde3-e53322a72fa0,nightstand
61646b5b-0e39-42b2-afb5-bd0448b7c49a,tv_stand
d952be54-5728-4ee8-8f79-35ecfa1212ce,ceiling_lamp
b14fe1f0-f408-47f2-918e-1716703fe03c,chair
5d0f5f8f-333f-49fe-91f8-26748c1419a9,double_bed
e37b9f43-9b61-48b0-a05e-159590e0e4f1,armchair
1bc7ff20-2031-44e9-91a9-4dd7bcf1b679,pendant_lamp
7acfde9f-68ee-4be3-b818-dd4717d96898,pendant_lamp
e736b2f5-97bd-45cf-8406-20ef69f13f82,cabinet
451061b5-1bc4-4089-812b-324844375801,single_bed
15b1eb53-47d5-4fd8-9862-99654a5b3b4a,bookshelf
